target_date,record_date,machine,pattern_name,subject_name,search_count,upd_date,upd_time
2026-02-10,2026-02-12,1号機,【未送信リスト】開放日_職種不問,【未送信用】まずはキャリア相談から,201,2026-02-10,08:10:00
2026-02-10,2026-02-12,2号機,≪送信済リスト≫20代後半_有効職_全国,≪送信済用≫マイナビaward受賞_実績あるサポート,1429,2026-02-10,08:10:00
2026-02-10,2026-02-12,3号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫再オファー,1434,2026-02-10,08:10:00
2026-02-10,2026-02-12,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,143,2026-02-10,08:10:00
2026-02-10,2026-02-12,5号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,341,2026-02-10,08:10:00
2026-02-10,2026-02-12,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,67,2026-02-10,12:00:00
2026-02-10,2026-02-12,2号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1107,2026-02-10,18:50:00
2026-02-10,2026-02-12,3号機,≪送信済リスト≫20代前半_有効職_全国,≪送信済用≫再オファー,1454,2026-02-10,11:40:00
2026-02-10,2026-02-12,4号機,≪送信済リスト≫年齢不問_営業職_全国,≪送信済用≫口コミ4.9オーダーメイド,875,2026-02-10,11:40:00
2026-02-10,2026-02-12,5号機,≪送信済リスト≫15～17年_職種不問,【未送信用】最短でベストマッチな紹介,962,2026-02-10,14:00:00
2026-02-10,2026-02-12,3号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫再オファー,1819,2026-02-10,18:50:00
2026-02-10,2026-02-12,4号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫口コミ4.9オーダーメイド,478,2026-02-10,18:50:00
2026-02-10,2026-02-12,5号機,≪送信済リスト≫25～25年_職種不問,【未送信用】最短でベストマッチな紹介,991,2026-02-10,18:50:00
2026-02-12,2026-02-13,1号機,【未送信リスト】開放日_職種不問,【未送信用】まずはキャリア相談から,186,2026-02-12,08:20:00
2026-02-12,2026-02-13,2号機,≪送信済リスト≫20代後半_有効職_全国,≪送信済用≫年収＆働きやすさを叶える,1308,2026-02-12,08:20:00
2026-02-12,2026-02-13,3号機,≪送信済リスト≫20代前半_有効職_全国,≪送信済用≫やりなおし就活,1224,2026-02-12,08:20:00
2026-02-12,2026-02-13,4号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫再オファー,651,2026-02-12,08:20:00
2026-02-12,2026-02-13,5号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,354,2026-02-12,08:20:00
2026-02-12,2026-02-13,1号機,【未送信リスト】既登録_年齢不問_職種不問,【未送信用】まずはキャリア相談から,90,2026-02-12,14:00:00
2026-02-12,2026-02-13,4号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫再オファー,883,2026-02-12,14:00:00
2026-02-12,2026-02-13,5号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫口コミ4.9オーダーメイド,1026,2026-02-12,14:00:00
2026-02-13,2026-02-13,1号機,【未送信リスト】開放日_職種不問,【未送信用】まずはキャリア相談から,187,2026-02-13,08:30:00
2026-02-13,2026-02-13,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,522,2026-02-13,08:30:00
2026-02-13,2026-02-13,3号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫やりなおし就活,1265,2026-02-13,08:30:00
2026-02-13,2026-02-13,4号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫再オファー,1021,2026-02-13,08:30:00
2026-02-13,2026-02-13,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,66,2026-02-13,12:00:00
2026-02-13,2026-02-13,2号機,≪送信済リスト≫20代後半_職種不問_東日本①,≪送信済用≫年収＆働きやすさを叶える,1585,2026-02-13,16:00:00
2026-02-13,2026-02-13,3号機,≪送信済リスト≫20代前半_職種不問_東日本①,≪送信済用≫やりなおし就活,1304,2026-02-13,14:00:00
2026-02-13,2026-02-13,4号機,≪送信済リスト≫年齢不問_営業職_全国,≪送信済用≫再オファー,902,2026-02-13,12:00:00
2026-02-14,2026-02-16,1号機,【未送信リスト】開放日_職種不問,【未送信用】まずはキャリア相談から,194,2026-02-14,07:20:00
2026-02-14,2026-02-16,2号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫再オファー,783,2026-02-14,07:20:00
2026-02-14,2026-02-16,3号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,928,2026-02-14,07:20:00
2026-02-14,2026-02-16,4号機,≪送信済リスト≫24～24年_職種不問,【未送信用】最短でベストマッチな紹介,883,2026-02-14,07:20:00
2026-02-14,2026-02-16,5号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫口コミ4.9あなたに合った仕事,1450,2026-02-14,07:20:00
2026-02-16,2026-02-17,1号機,【未送信リスト】開放日_職種不問,【未送信用】まずはキャリア相談から,114,2026-02-16,08:10:00
2026-02-16,2026-02-17,2号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫再オファー,1422,2026-02-16,08:10:00
2026-02-16,2026-02-17,3号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,545,2026-02-16,08:10:00
2026-02-16,2026-02-17,4号機,≪送信済リスト≫20代後半_有効職_全国,【未送信用】最短でベストマッチな紹介,1152,2026-02-16,08:10:00
2026-02-16,2026-02-17,5号機,≪送信済リスト≫20代前半_有効職_全国,≪送信済用≫口コミ4.9あなたに合った仕事,1090,2026-02-16,08:10:00
2026-02-16,2026-02-17,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,248,2026-02-16,11:00:00
2026-02-17,2026-02-18,1号機,【未送信リスト】開放日_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,169,2026-02-17,08:10:00
2026-02-17,2026-02-18,2号機,≪送信済リスト≫20代後半_有効職_全国,≪送信済用≫年収＆働きやすさを叶える,1494,2026-02-17,08:10:00
2026-02-17,2026-02-18,3号機,≪送信済リスト≫20代前半_有効職_全国,≪送信済用≫やりなおし就活,1394,2026-02-17,08:10:00
2026-02-17,2026-02-18,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,108,2026-02-17,08:10:00
2026-02-17,2026-02-18,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,72,2026-02-17,11:30:00
2026-02-17,2026-02-18,4号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,432,2026-02-17,10:30:00
2026-02-18,2026-02-19,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,99,2026-02-18,08:20:00
2026-02-18,2026-02-19,2号機,≪送信済リスト≫20代後半_有効職_全国,≪送信済用≫マイナビaward受賞_実績あるサポート,1515,2026-02-18,08:20:00
2026-02-18,2026-02-19,3号機,≪送信済リスト≫20代前半_有効職_全国,≪送信済用≫再オファー,1395,2026-02-18,08:20:00
2026-02-18,2026-02-19,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】口コミ4.9オーダーメイド,163,2026-02-18,08:20:00
2026-02-18,2026-02-19,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,60,2026-02-18,12:00:00
2026-02-19,2026-02-20,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,112,2026-02-19,08:10:00
2026-02-19,2026-02-20,2号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫やりなおし就活,833,2026-02-19,08:10:00
2026-02-19,2026-02-20,3号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫やりなおし就活,952,2026-02-19,08:10:00
2026-02-19,2026-02-20,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,162,2026-02-19,08:10:00
2026-02-19,2026-02-20,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,58,2026-02-19,11:00:00
2026-02-19,2026-02-20,4号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,459,2026-02-19,11:00:00
2026-02-20,2026-02-20,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,127,2026-02-20,08:10:00
2026-02-20,2026-02-20,2号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1526,2026-02-20,08:10:00
2026-02-20,2026-02-20,3号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫希望を叶える転職,786,2026-02-20,08:10:00
2026-02-20,2026-02-20,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,176,2026-02-20,08:10:00
2026-02-20,2026-02-20,1号機,【未送信リスト】既登録_年齢不問_職種不問,【未送信用】最短でベストマッチな紹介,74,2026-02-20,13:30:00
2026-02-20,2026-02-20,4号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,379,2026-02-20,13:30:00
2026-02-20,2026-02-20,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,0,2026-02-20,18:30:00
2026-02-21,2026-02-24,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,52,2026-02-21,09:30:00
2026-02-21,2026-02-24,2号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫年収＆働きやすさを叶える,937,2026-02-21,09:30:00
2026-02-21,2026-02-24,3号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫希望を叶える転職,789,2026-02-21,09:30:00
2026-02-21,2026-02-24,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,478,2026-02-21,09:30:00
2026-02-23,2026-02-24,5号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,822,2026-02-23,14:00:00
2026-02-23,2026-02-24,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,72,2026-02-23,08:30:00
2026-02-23,2026-02-24,2号機,≪送信済リスト≫20代前半_有効職_全国,≪送信済用≫年収＆働きやすさを叶える,914,2026-02-23,08:30:00
2026-02-23,2026-02-24,3号機,≪送信済リスト≫20代後半_有効職_全国,≪送信済用≫希望を叶える転職,952,2026-02-23,08:30:00
2026-02-23,2026-02-24,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,512,2026-02-23,08:30:00
2026-02-23,2026-02-24,5号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,687,2026-02-23,16:00:00
2026-02-23,2026-02-24,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,173,2026-02-23,11:30:00
2026-02-23,2026-02-24,2号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫年収＆働きやすさを叶える,678,2026-02-23,14:30:00
2026-02-23,2026-02-24,3号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫希望を叶える転職,1266,2026-02-23,14:30:00
2026-02-23,2026-02-24,4号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,795,2026-02-23,16:00:00
2026-02-24,2026-02-25,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,95,2026-02-24,08:10:00
2026-02-24,2026-02-25,2号機,≪送信済リスト≫20代後半_有効職_全国,【未送信用】最短でベストマッチな紹介,1175,2026-02-24,08:10:00
2026-02-24,2026-02-25,3号機,≪送信済リスト≫20代前半_有効職_全国,≪送信済用≫再オファー,1083,2026-02-24,08:10:00
2026-02-24,2026-02-25,4号機,≪送信済リスト≫登録日2日前_年齢・職種不問,≪送信済用≫口コミ4.9あなたに合った仕事,110,2026-02-24,08:10:00
2026-02-24,2026-02-25,5号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,【未送信用】まずはキャリア相談から,377,2026-02-24,08:10:00
2026-02-24,2026-02-25,1号機,【未送信リスト】既登録_年齢不問_職種不問,【未送信用】最短でベストマッチな紹介,47,2026-02-24,12:00:00
2026-02-24,2026-02-25,2号機,≪送信済リスト≫15～17年_職種不問,【未送信用】最短でベストマッチな紹介,937,2026-02-24,17:00:00
2026-02-24,2026-02-25,3号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫再オファー,860,2026-02-24,17:00:00
2026-02-24,2026-02-25,4号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫口コミ4.9あなたに合った仕事,1139,2026-02-24,10:30:00
2026-02-24,2026-02-25,5号機,≪送信済リスト≫24～24年_職種不問,【未送信用】まずはキャリア相談から,1059,2026-02-24,17:00:00
2026-02-24,2026-02-25,4号機,≪送信済リスト≫22～23年_職種不問,≪送信済用≫口コミ4.9あなたに合った仕事,1677,2026-02-24,17:00:00
2026-02-25,2026-02-26,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,112,2026-02-25,08:00:00
2026-02-25,2026-02-26,2号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫口コミ4.9オーダーメイド,353,2026-02-25,08:00:00
2026-02-25,2026-02-26,3号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,1338,2026-02-25,08:00:00
